,train_mae,train_rmse,train_R2,valid_mae,valid_rmse,valid_R2
32,21.904437639289736,30.545234146889634,0.7686565089604857,25.189116353709068,33.92779560859211,0.722424122349769
33,21.61239687695551,30.21737658415375,0.7735961110015068,25.072183034319053,33.789233474771486,0.7246867483649622
34,21.43895478530316,30.199189498932785,0.773868562620913,25.11452859077081,33.96078533520926,0.7218840569142507
35,21.898847883466267,30.59835081302866,0.7678512191718208,25.324590384766022,34.27357291031588,0.7167374252829612
36,21.269283936057803,29.9717668898884,0.7772616181447476,25.054649294005156,33.904667485528684,0.7228024314586362
37,21.219033062145623,29.862177627451736,0.7788874889064621,25.109862099253004,33.89365364448529,0.7229824969132788
38,22.975395838775487,31.590130123227468,0.7525581250483915,26.498064250821788,35.58578682162551,0.694631960577698
39,21.015873601555395,29.73997413014602,0.7806934812064087,25.08469891004531,34.002047291464116,0.7212078305062407
40,21.31344293255908,29.982237731427503,0.777105960360094,25.507267274763375,34.38939447284404,0.7148197176230762
41,20.865419583783844,29.53280235190977,0.7837382636688757,25.07924963053352,33.93992056237825,0.7222256891684806
42,20.532077348454905,29.22580446901738,0.7882110405128593,24.99914668514985,33.77683394018613,0.724888773256342
43,20.394204044443956,29.07847070658708,0.7903410081422322,24.932900065319547,33.82960330602595,0.7240284920605529
44,20.44115440407865,29.086531343579562,0.790224756161322,24.94719955121267,33.81523375749926,0.7242628865759222
45,20.130323985121485,28.8461716484162,0.7936774318017168,25.019841135130644,33.82706554430353,0.7240698945630104
46,20.678291955968938,29.21990939239414,0.7882964704200022,25.192948176728788,34.03671228844174,0.720639085861593
47,19.966954967616612,28.697631777690997,0.7957968271568602,24.899248601559318,33.767664859314024,0.7250381153581487
48,19.968862630533422,28.56831661626804,0.7976330115576151,24.95294606025522,33.66242159127771,0.726749385721365
49,20.480364734808255,29.12777107631996,0.7896294831841769,25.171050708534665,34.16466334742241,0.7185347864044167
50,19.60653300064768,28.255783676571163,0.8020365189313139,24.834820449158112,33.63761710334315,0.7271519320712441
51,19.54062781834516,28.2729494719746,0.8017959144585837,24.870748476407428,33.736557544477535,0.7255444825273919
52,19.515121692325327,28.228951901270506,0.8024123136839485,24.880899567557467,33.73875874264763,0.72550866702683
53,19.448734220939887,28.21097584258091,0.8026638794955056,24.863151362353893,33.757678763907904,0.7252007206823696
54,19.28992203179646,27.9927865623391,0.8057045486602716,24.854034661470095,33.675784804578434,0.7265323947374347
55,19.29459885258534,28.04304535447562,0.8050062385456516,24.9108810859705,33.75957892962917,0.7251697837489369
56,19.240416015621893,27.959646688117875,0.8061643180160818,24.764963870716407,33.71702842240848,0.7258621390813601
57,19.67537668399074,28.31477999949231,0.8012089850135055,25.26957613792792,34.17012950389171,0.7184447136285979
